Author_id,ISBN10
12604,0061097748
12605,0451410963
543,0743474104
5392,0312984618
402,048627165X
5278,0312253079
12606,0811823555
465,006053429X
1872,0345439244
129,0446360716
9879,0345439155
5057,031020707X
376,0786868139
12607,0312988249
12569,0812568729
60,0553582941
1957,0425181928
1207,0425181928
12608,0671744690
1422,0446519537
1092,0553578243
12609,0743412664
5075,0380820498
5381,1587670127
5381,1587670348
3101,0373834365
12610,0743219341
12611,0553123904
5381,031213150X
159,0345396065
5923,0881848581
12569,0881848581
1620,055308920X
238,0553074741
12612,0553100335
5559,0671743066
5536,0671521705
12613,0679419853
12614,031205811X
12615,031205811X
12616,031205811X
3363,067940211X
915,0891076182
1620,0553089196
2900,0688088686
60,067942525X
5392,0312968078
61,067100042X
241,0553291009
3628,0525939571
12617,0786710829
3905,0525940456
1201,0802139280
2900,0743446259
12575,0451207874
2571,0446531510
12618,006000133X
2222,0060286881
3905,0060531061
543,0385299087
60,0425140032
3261,0684829924
12619,0060196572
12575,0451202821
12620,055327998X
2953,055327998X
1994,068815333X
463,0345422783
12621,0385497369
12622,0345383826
12623,1879402297
12624,1879402297
3954,0553213520
3955,0553213520
12625,0553213520
2095,0062509586
2096,0062509586
2097,0062509586
397,1855013592
4911,0151006261
12626,0345350685
6059,0345350685
12627,0345350685
12628,0020631502
5763,0441644856
11170,0440234859
5763,0441468721
5763,0345374053
12629,0345427998
12630,0451451538
12631,0446608483
40,0553024248
12632,043938074X
12632,043937989X
12632,0684833727
9017,0823026906
1404,0590603795
1405,0590603795
12633,0195283910
12634,055305614X
7727,0879733438
12635,0879733438
12636,0590437747
12637,0590437747
12638,0060097825
12639,0060097825
12640,014017799X
12641,1553373405
12642,1553373405
4243,0689831935
5119,0375802975
12643,0375802975
5120,0375802975
12644,0395440904
12645,0395440904
1404,0394805666
1405,0394805666
12646,0689823215
598,0689823215
12647,0689823215
2201,0439625602
12648,0689831781
12649,0689831781
12314,0696209063
433,0345335082
8,0399146857
10152,0590672975
12650,0553370227
12651,0789429624
12652,0789429624
12653,0894809938
12654,0894809938
12655,0590403729
12656,0590403729
258,0064400484
12657,0064400484
5497,0064441075
5498,0064441075
6818,055325605X
6819,055325605X
5417,0440228956
12658,0452264030
12659,156138190X
2607,0842359249
1189,0448095122
1189,0448095106
596,0440417945
4664,0440417945
973,0394800028
974,0394800028
12660,0312491670
12661,1579121489
12662,1579121489
12663,1579121489
12664,0816713170
11816,0064462080
12665,0767915445
9923,1931484198
12666,1931484198
1962,0140469710
12667,0940319004
12668,0698119487
12668,0399234969
12668,039923246X
976,0060284773
977,0060284773
961,0689844077
12669,0689844077
12618,0060278226
4396,0689831285
10868,0689831285
3768,0590386336
12670,0786817577
12671,0786817577
12655,059042582X
12672,059042582X
9058,0425187012
12673,0785258442
6818,0553272500
6819,0553272500
12674,0395549701
2663,0395881560
12675,0316454311
12676,0840758634
12677,0312277350
12678,1885593155
12679,1885593155
12680,0913589721
95,0785335927
10269,0156806797
12681,1584850388
5119,0590623524
12682,1889209023
12683,1561384380
12684,1561384380
12685,1561384380
12686,0942237129
12687,0942237080
12688,156476737X
12689,156476737X
12690,156476737X
12691,0812043650
12692,0812043650
12693,0844283738
12694,0844283460
12695,0812046439
12696,0812046439
12697,0517590662
12697,0517590670
7737,0679889337
12698,0819310433
12699,1551050900
12700,0312291450
12701,1565123085
9408,1575724103
9408,0688177484
12702,0881661775
10605,0881661775
12703,1562313010
1404,0679989560
1405,0679989560
12704,0764800582
12705,0385029039
1457,0451525264
12706,0451525264
12707,0451525264
12708,0760734046
12709,1888992042
9389,0517562898
9317,0517562898
12710,0805063331
12711,0819830992
12712,0819830992
12713,0819830992
12714,1931709300
12715,0963903209
12716,0898706785
12717,0689829507
12718,0689829507
12719,1851825924
12720,0898706602
12714,0898704367
7369,0590414488
12721,0971412936
12722,0971412936
12723,0971412936
12724,0971412936
5119,0439141346
7724,0439141346
12725,0842373624
12726,0842373624
12727,193264542X
12728,193264542X
12729,193264542X
2146,193264542X
12730,078681859X
12731,0553381075
12732,0898707609
6036,1570642389
12733,0809256851
12734,078943413X
12735,0805068422
12736,0805068422
12737,0671882538
12738,1569552924
12739,1569552924
12740,037312354X
12741,0829411739
12742,0829411739
12743,089870569X
12744,0879736739
12745,089283756X
12746,0879735775
12747,1928832180
12748,0964261081
12749,0964261081
3760,0312134517
12750,1576581454
12751,1576581454
12752,0439236398
12753,0439236398
232,0385319800
6672,0618159789
12754,0740718665
137,0740718665
2950,0445408510
12755,0140350144
12756,0140350144
816,0553271717
12757,0060163402
2683,0060163402
1774,0060163402
12758,0060163402
1189,0671730762
1189,0671730703
1189,0671730711
106,0553241346
2924,055321229X
12759,0553210602
9414,0553210602
12760,0553210602
12761,0385418957
12762,0395346355
12763,0395346355
12764,0871932148
12765,0871932148
12766,0871932148
12767,0451521692
12768,0451521692
12769,0380722658
12770,0316150460
12771,0316150460
7839,0822210940
284,0140436499
12772,0140436499
4168,0553126121
12773,0553126121
397,0451526783
397,0553212818
5548,0553212818
5549,0553212818
12774,0819310395
12775,055357857X
585,0345360354
816,0312989741
284,0816714630
2222,0590934899
599,0307016277
12776,0440464854
5647,0590262173
910,0590262173
1422,0590847740
3614,0064401863
5250,0064401863
12777,0064401863
568,0020868308
12778,0307302709
12654,0307302709
12779,0451410106
12780,039470648X
12781,0896380653
12782,0896380653
1502,1575668335
3012,0590341502
3013,0590341502
3014,0590341502
12783,0449221059
12783,0449212599
12783,0449214990
12784,0684808129
12785,0840796560
12786,0750926376
2295,0804101167
12787,0821748726
12788,0445407549
2578,0446602809
12789,1575666278
624,0553573004
184,0515087122
1189,0671700359
912,0380798565
12790,1575663309
1502,1575663309
12791,1590600762
12792,1590600762
312,0895269163
1189,067173069X
1189,0671700375
12793,006091565X
1089,006104363X
12794,0965608646
1502,1575662191
436,0449213323
436,0446314889
436,0449001725
12779,0345394380
12779,0345389484
433,0671721097
7659,0671721097
12795,0671721097
2642,038542406X
607,0449006700
12796,0452263301
8716,0932194540
12797,0030628822
12798,0380793474
12799,0380793474
397,0517093588
9015,0517093588
12800,0425165698
7848,0939149222
12801,0939149222
397,0671509810
12802,0671509810
12803,0671509810
12804,0671661590
12805,0399136134
4583,0671435248
12806,0786880376
12807,0786880376
12808,0674445449
4860,0517597985
2116,0312966199
12809,1579830021
2276,0449212238
12810,0446522899
214,0316769517
6485,0523413920
12811,0831400889
2914,0375701214
12812,0375701214
1356,0449239047
368,0515119520
4061,0553345745
12813,0380008971
12814,0916392392
12815,0449205452
12816,093033003X
1091,0394724550
6609,0394562720
4583,0684847515
822,0140063315
433,034529873X
5871,034529873X
1089,0061043494
12817,0345370767
12818,0590763563
12819,0590763563
821,0061099813
2534,1575665670
847,0679742298
1863,038080722X
7910,0802733670
12056,0307103803
7054,0345343247
644,0345327772
12820,1557734534
5295,0515060712
325,0345300785
325,0345300793
12821,0446602744
12822,0446602744
2447,1853262005
12823,0312960743
12824,0786881623
12825,0881763004
1189,0671730509
1189,0671730541
11833,0449205320
12826,1575663740
12827,0595217354
12828,0595217354
12829,0396036619
9880,0345377443
821,0449209377
12830,0816704589
12816,0816704589
1189,0448095025
1189,0448095033
12831,0448095033
1189,0448095068
1189,044809519X
1189,0448095238
12832,0448095238
1189,0448095246
1189,044809522X
1015,1576736792
4168,0553210416
12833,0553210416
8694,0671223666
1422,0590494481
12834,156987025X
11273,0380793660
6561,0553291955
3346,0806519339
12835,0761504370
12836,0761504370
156,0393048136
631,0440459516
95,0590687247
607,0449149560
908,0553156756
8547,0812536339
8548,0812536339
1189,0448095211
1189,0448095203
11273,0380801493
12837,0671722182
5647,0590866338
910,0590866338
12838,0590866338
12839,0671034375
12840,0716765144
12841,0716765144
12842,0716765144
12843,0670445800
2708,0439060435
12844,0307100820
12845,0307100820
95,0861128273
6372,0789405784
10199,0679819770
4357,0345370295
6871,0590444301
12846,0590444301
12847,0395743427
12848,0590275232
599,0307101991
12849,0590333194
12850,0026885522
12851,0026885522
12852,0891914927
12853,0891914927
7444,0140178414
1189,0671649175
5794,0553264842
912,0445402296
1502,1575663929
4170,0393308804
2642,0449239799
12854,0671006614
6561,0553074938
12855,0312862083
1990,0394416457
397,0671727680
11833,0451149939
11273,0380809389
2712,0140311645
11138,0061098132
596,0440473519
264,0590447742
12856,0446361046
12857,0446361046
264,0440495555
12858,0373264011
12859,0373264011
12860,0373264011
12861,0373264011
2519,0671047345
596,0380709546
617,0380709546
596,0440454115
1087,0930328787
12862,1556380801
6479,0380006456
5848,0441002692
5853,0441873375
6017,0451525302
12863,0451525302
7551,0553240838
5853,0345274563
12864,0425179184
12864,0425185249
12864,042518272X
12865,0743410068
2683,0451198476
2230,0590448331
12866,0440442079
5794,0553152017
12867,0590482947
12868,0590443607
363,0445085452
8264,0590407252
4752,055348513X
4752,0553157248
1153,0805000739
1189,0671730738
627,0312203039
5417,0440422256
12869,0440422256
12870,0060937793
12871,0446608270
12872,0446608270
8694,0449223558
12873,0933488327
12874,0897330854
12875,0897330536
12876,0897330536
12877,0897330536
585,0380794063
12878,0380794063
1618,0061007358
188,0812531167
5081,0425140989
5081,042515405X
12879,0425128482
12880,0060524936
1491,0812576071
12881,0062502972
12882,0062502972
12883,0062502972
12884,0440159415
551,0671450492
5853,0812541529
624,042518885X
2501,0756400988
12885,0756400988
433,0756400988
7719,0440840953
12800,0425180042
501,0345374568
5611,0140367683
12886,0440430909
3950,038081563X
12887,0060953675
955,0553153277
2927,0140088121
1253,0802115160
1461,0312201656
57,0451519167
1189,067173072X
292,0603550622
12888,0312207662
2705,0679844074
2706,0679844074
251,0064410722
1416,0380815605
12889,0440204739
533,0553258915
9201,0553271954
9200,0553271954
4752,055315723X
4752,0553157256
4752,0553157353
12890,055314796X
2116,0553268120
7717,0345448820
821,0449237850
6864,0899197213
12891,0899197213
1292,0440486599
12776,0440495717
1391,0380705672
12892,0380705672
8464,0446400408
551,0671455281
4752,0553157345
12893,1860421016
12894,1860421016
1422,0590431390
1422,0671738666
5732,0451110641
12895,0374253536
12896,0006386369
1618,0671456865
2021,0836228995
12897,0345275306
2277,0393025616
12898,0849942195
11308,0849942195
292,0583300650
292,0583300588
292,0583300359
292,0583300340
292,0583300332
292,0583300324
3306,1573225312
1725,0671620193
1012,0449219461
2268,0929638298
12899,0440405157
12900,0440441099
12901,0440154138
12902,0440154138
5853,0441006361
12116,0440420326
403,0451523555
2924,0451523555
12783,0449217949
6361,0449007138
12903,0440237041
5958,0449907155
1222,0679741666
12815,0575400048
2021,0836236688
2021,0836210263
12904,0809233479
12905,1580170951
12906,0345431057
12907,0345458303
12908,0929523288
12909,0879850213
12910,0394725808
12911,0848714385
12912,0848714385
1476,0670031054
1476,0670032077
1502,1575667347
1502,1575666855
3298,0449200817
12913,0671443356
12914,0671443356
1422,0590494457
12915,0590294040
4201,0590294040
4306,076241085X
12916,0312911912
551,0671438190
9290,0553247824
12917,0553251961
9185,055325362X
5869,0743200322
5651,0590537733
5654,0590537733
12918,0679883614
12919,0440475333
264,0689831404
3083,0689831404
977,0064431789
10504,0486247791
12920,0590316575
12921,0590484451
12922,0590447432
312,0195003640
12923,0195003640
12924,0316784974
2642,0449221776
3082,0449242625
1160,0553096036
2231,0553288474
7567,0140340246
1512,0812504488
12925,0840741391
2467,0842346112
7548,0380717832
1618,0061093653
905,0425104060
12796,0679761802
12752,0590454412
12753,0590454412
6201,0064401510
12926,0064401510
12927,0345255585
11156,0140280464
397,0671722751
12928,0449146863
1765,0061054003
12929,0802730949
8463,0446404039
9781,0380709473
12930,0380709473
2215,0449214567
1319,0345358031
2644,0449213358
12931,0553225650
12932,0553111507
12933,0879237848
12934,0879237848
415,0553213202
884,0385474903
885,0385474903
12935,0770420842
12936,0553282166
12937,0553282166
3090,0553154400
11310,0380001411
12938,0679766766
5798,0310218039
12939,0452283736
1321,0385506686
362,0821744526
5850,0553569368
12940,0688179444
1461,0380006286
281,0440447682
397,0671727184
596,0440760755
571,0451141083
12941,0307215873
4407,0671415085
8119,0553282980
12942,0440383145
12943,0060912596
12045,0385315546
1381,0373833865
585,0345356535
8463,0380731630
1404,0590944738
1405,0590944738
12944,089577481X
12945,089577481X
12946,0590426915
257,0060507772
262,0060507772
12947,0842335935
585,0449149986
2644,0449223450
2644,0449238601
12948,0316364517
12949,0828891591
397,0451518519
2565,0515121746
5400,0515121746
2237,0515121746
12950,0515121746
6637,0345326210
4452,0345428307
12951,0345307593
2644,0449238040
2644,0449238520
397,0553212982
5548,0553212982
5549,0553212982
3616,0312421036
12952,0446363278
12826,157566108X
12826,1575663562
7419,0375712992
8873,0375712992
1502,1575664992
9774,039331393X
12953,039331393X
188,0345336003
10504,0345282280
12954,0345282280
12955,0312963963
596,0380709244
617,0380709244
12956,0671897861
12957,0671897861
12958,0064400468
5850,0312978650
2116,0312925581
12959,0380603926
563,0425152898
1209,067172942X
12960,0316850950
397,0451521269
10399,0451521269
12961,0446352470
635,0061030597
12962,039458872X
12963,0761109196
12964,0761109196
607,0449235637
12965,0671497596
12966,0140432787
12967,0140432787
1502,1575663708
3520,0394717740
433,0345314484
433,0553234595
438,0440986311
6361,0345331907
410,0553275224
12968,0380423901
8984,0881843903
12969,0671534645
9185,0060974443
9185,0060974435
433,0345341678
403,0553211285
2588,0553211285
955,0553242954
12970,0688040330
1252,078688505X
4363,0449149587
11264,044040407X
596,044042299X
596,0440432952
12941,0307215598
3297,0440201322
12971,0440201322
4342,0451186796
596,0440772109
596,0440472415
596,044040665X
438,044096895X
4651,0590433563
257,0380978954
734,0140568123
3649,0140568123
1416,0380706490
12972,0837885043
188,0380759489
1863,0380793253
563,0399139141
188,0345337484
12973,0898657512
1002,0393001660
12974,0393001660
188,0345318862
188,0345311078
188,0345313216
188,0345317718
433,0345327861
5871,0345327861
9185,0553250671
377,0553252542
433,0812510992
12975,0671540882
12976,0671540882
12977,044900161X
816,0553294229
12978,0425101088
188,034530456X
188,0345335090
12979,0802725228
2779,0671473204
12980,089081015X
4331,0446370126
4332,0446370126
1900,055322509X
12981,089622662X
9762,0961551445
12982,0425114511
10493,0425114511
816,0446360082
12886,0307122239
12983,0307122239
12984,0879058161
12985,0671038869
533,0609601008
3037,0805058664
10834,0399143939
2231,0553094653
7711,0517588455
40,0345354648
10673,0312107935
12986,0553294636
11833,0449213439
12879,042513265X
257,0061020648
12987,088138013X
2607,0553228412
2955,0804111146
12988,0060675187
170,0061056014
12989,0060183136
12990,0060183136
12991,0712674527
4658,0394846664
12992,0380792036
253,0609608533
136,0316678104
281,0448060191
12993,0448060191
2642,0449200558
7901,0380636778
12994,0380636778
12995,0764150987
2513,0060514698
4176,1578591147
12996,0812882776
4257,0671416367
12997,1578564271
12569,0812516389
2169,0590466771
3363,034537536X
12998,089296426X
12999,089296426X
13000,0812932064
13001,0812932064
1851,0812932064
13002,0140020845
13003,0140020845
13004,0919345174
13005,1567184006
61,0671741195
50,0345386132
10949,0201489376
13006,0201489376
13007,1566890861
13008,0373441533
13009,0961696702
13010,1566260272
13011,1576734161
1491,0312871880
13012,0595096751
13013,0805237739
13014,087875539X
13015,039332298X
723,185715133X
13016,0395083567
219,0425157180
3694,0553578375
665,0684179962
219,0425171094
248,0449214427
4178,0345333756
4178,0345350162
346,038072362X
13017,1400031028
4178,0345333721
13018,0670910279
13019,0310978912
7533,067167739X
13020,067167739X
13021,067167739X
13022,0931674042
13023,1887166491
13024,1887166491
1779,0688065317
248,0345433262
8712,0866835024
13025,0866835024
3067,0807119563
13026,0064640353
668,0446603651
13027,0156004070
5992,0486275639
4127,0688032079
7848,0446674931
10269,081120099X
13028,1577485033
239,0451176820
13029,0140092846
13030,088029700X
13031,0865476004
3376,1573241482
13032,0866835040
13033,0451200861
5562,0446387878
64,0385301499
1009,0385336764
4335,0060956445
13034,0060956445
13035,0062502239
13036,096612880X
1949,0806982276
13037,0806982276
635,0060185147
13038,0805010270
2747,0425184307
929,0345409043
61,0440110653
13039,0553574701
13040,0380732084
64,0385335121
4467,0671016970
248,0449225666
13041,0373263937
6639,0312093616
13042,1586602950
13043,1586602950
13044,1586602950
13045,0764563556
13046,0764563556
13047,1573229601
209,1573229601
5816,0590452991
10043,0590452991
13048,0860209261
5105,0452264510
13049,0786869445
978,0786869445
13050,0380819597
630,1575667614
13051,0877935637
13052,0877935637
13053,0684856077
5108,0517597977
8280,0671567713
13054,0671537512
368,0718143515
13055,0373441517
2238,1551666219
363,0380710854
13056,0140012664
12659,0773752102
1259,0441731546
2116,0553204343
13057,0201112159
13058,0782122221
13059,0782122221
2743,0782122221
2743,078212223X
13058,078212223X
13059,078212223X
13060,0782122213
2213,0345316576
13061,0770109047
13062,0060139145
13063,0060139145
13064,0345372328
13065,0671769057
143,0670220264
1990,0517422840
6539,0671229427
6539,0671230875
6539,0671673238
6539,0671492055
6539,0671218581
13066,0671502549
6479,0380379783
1696,0553566032
1883,042507272X
1883,042507160X
13067,051770689X
13068,0440107016
5514,081253073X
13069,0671655892
1064,0451452739
13070,0451452739
1696,0553569570
3057,0671877410
3059,0671877410
1696,0553281798
4242,0156729156
13071,0440500303
13072,0440500303
9312,1400031257
13073,0860917886
13074,0860917886
13075,0860917886
1763,0805210474
13076,1931561168
13077,1573229539
13078,1578194547
13079,0684869497
6340,0060937556
13080,0805072772
13081,0671224387
13082,0805207457
13083,0767904605
13084,1560254505
13085,1560254505
653,081293217X
13086,0141802812
1862,0141802812
2587,0679732233
8069,0679732233
13087,0375417206
13088,0375417206
270,0192815539
13089,0192815539
13090,0679735011
4137,0875425925
13091,0393087913
13092,0252062825
13093,0375420762
13094,0877957215
1253,0802139914
13095,0802139914
13096,0738205702
10982,0743222245
13097,0971156905
11026,0804106436
5882,0395519462
13098,0452270251
13099,0452270251
2620,0452270251
436,0449219402
13100,0934211477
13101,0385491239
13102,0156027453
2197,069452350X
13103,069452350X
237,0446691798
13104,1883642434
7927,1883642434
13105,0140086412
268,0961035269
8521,0961035269
13106,0452283906
13107,0060952652
11467,0449006581
13108,185799597X
157,1585670227
978,0743206371
13109,0814402860
5536,0671526065
1302,0446671304
13110,038547167X
13111,0060913983
13112,0874411033
679,0874411033
3153,0345434471
674,044661078X
13113,1575667266
3383,1551669412
13114,1400047943
13115,1400047943
13116,0451205448
13117,0877142912
13118,0452284295
5483,0425190749
10081,0060517212
5940,0060548215
6156,0451197550
6285,159184021X
13119,0743442652
13120,0345434137
13121,082176845X
13113,1575664798
6531,0312970757
6294,1575667223
6294,1575667215
25,0739302213
13122,0739302213
13121,038081918X
13123,037370920X
13124,0373243146
10329,0380816830
11610,0373708513
13125,0425184315
2236,0380814390
6289,0312978723
13126,0380793806
109,1551666189
12610,0743219333
6494,0373708661
918,0373708408
550,0671786601
2951,0446609188
10149,037344155X
13127,0505524228
3070,0747266395
4117,0553578758
2247,0380782340
3449,0373166125
927,0373195419
13128,0373291027
13129,0849935369
13130,0373169043
13131,0373441568
13132,0373441568
11622,0373825412
12324,0671039350
13133,1890768030
13134,0312966369
13135,0312956436
13136,0671526677
13137,0671731866
2951,0821771175
13138,037316680X
13139,0373707053
13140,0312971370
3161,0505524279
13141,050552497X
4560,0312981848
8822,0373272006
9486,0373226586
369,0515133868
5329,0515133868
13142,0515133868
13143,0515133868
13144,0373217218
12598,0373217218
13145,0373710763
1829,1551668270
13146,0804119686
13147,037322608X
13148,0373226055
13055,0373259786
12331,0373790554
13149,0373226470
3483,0821773402
1191,0373834853
373,0373834853
13150,037371047X
2951,0821765221
13151,0553575066
2950,0446403830
1209,074342347X
13134,0312955421
10147,0373037147
13152,0446609005
1209,0671729454
1209,0671007718
13153,0804117438
1110,1551665506
13154,0446364819
7499,0373226780
2151,0373194870
10342,0373226802
13155,0373441436
13156,0373441436
13157,0373441452
13158,0380781565
1262,9871106181
270,9507682074
1183,0451528522
13159,0451528522
6342,0803728719
6342,0803760965
13160,0803760965
13161,0553482939
13161,0553483579
13161,0553482890
13162,0061062081
13162,0061067865
13162,0061061441
13163,0061061441
13164,006106727X
3311,0440943930
3311,0440997313
13165,0553264753
4170,0393311465
13166,0140183078
5442,0192815555
13167,0192815555
607,0449208648
823,0449214281
607,044918336X
607,0449150046
13168,0140104771
13169,0671827774
4170,0393000567
3311,0030074312
13170,0030074312
13171,0553211668
4615,0394550846
13172,0679737383
13173,1878424084
13174,1878424084
284,0140430032
1671,0670032670
6552,0060929952
13175,0141001682
13176,0141001682
3733,0060937742
12793,0060913568
13177,0345439163
13178,0972100539
13179,1580632068
13180,1580632068
8642,0425140040
13181,0062701649
6561,0553277944
13182,1591251478
13183,1591251478
2021,0887307876
12413,1556521952
13184,1556521952
13185,1582700230
13186,1582700230
458,1567403263
13187,1567403263
810,0449002268
13188,0205187382
13189,0205187382
13190,0553345834
13191,0970866402
13192,0970866402
13193,0970866402
5286,039592684X
8,039592684X
13194,159129021X
13195,0805058001
13196,0684848376
13197,0761119396
13198,0836279077
13199,0938756605
13200,0452282691
3794,0679752927
13201,1580631797
12793,006091646X
13202,0883964368
13203,0970351704
2248,031220387X
5669,0452281636
8058,0425111911
463,080410946X
9501,0312289189
4416,0743422449
13204,0425176339
219,0425176339
1420,0446359203
13205,1893705153
232,0440206529
4965,0312962258
13206,0972051007
13207,0970997582
13208,0970997582
8775,0525933654
4925,0030554381
13209,0741408155
12186,0811813401
2616,0452279593
13210,096146206X
13211,0671795694
13212,1552790401
13213,0800757769
3760,0312978383
369,051511779X
458,055358264X
2651,0380978091
13214,0452271657
1309,0451175123
1998,0380756250
13215,0312420323
13216,0972386602
578,0060924802
5926,037570910X
13217,0142003514
13218,0142003514
895,0142003514
13219,0394561120
13220,1574900684
13221,1574900684
7876,0312186924
13222,0440123747
4416,0688158129
10128,0312119305
13223,087905283X
12337,0316895245
13224,0393308499
1227,0312270933
1227,0679744665
3905,0452269865
3404,0385264666
55,0060927569
7447,0140424385
7448,0140424385
1608,0679457852
4063,0440167361
1227,0140157379
312,0140442618
11481,0140442618
13225,0884191338
3208,0340165634
13226,0891902309
3208,0449237923
2968,0064473511
4716,0786704799
13227,0385721765
6423,0394736656
13228,0316196614
284,0451526562
4536,0451526562
284,0553210165
13229,0553210165
401,0787119784
221,0060912529
13230,0393314073
13231,0672520885
3970,1577656954
1512,0451521897
13232,0451521897
893,0553273221
13233,0590422677
1189,0671646990
281,0679445102
5947,0440156998
146,0425158632
2642,0449237575
7520,0140444270
13234,0140444270
13235,0140444270
3088,0742628191
13236,0812963741
13237,0812963741
13238,0192825232
13239,0192825232
13240,0192825232
938,042511306X
2642,2830202813
13241,0030119502
2822,0380017997
4118,0449207439
2793,0671755064
8331,0590424564
13242,0380775506
13243,0515116386
8640,0380754029
13244,1557739404
13245,0843941790
13246,0440206499
2244,0843935391
13247,0821754084
13248,0843935405
13249,0380778335
13250,0821746545
1313,0446365262
15,0821766430
13251,0380775794
12598,0380898802
563,0425132048
3480,0061083259
3225,0061083259
13157,0446613665
550,0671786466
130,0446606189
2811,0743456181
13121,0380819201
3166,0821769332
909,1551665042
9162,0515127108
13252,0515127108
13253,0515127108
7614,0515127108
550,0440215994
2645,0440235782
13254,0449146448
2645,0440237602
13255,0425196852
2406,0373218095
2250,0446612944
1191,0445206578
3779,0786889691
5395,0380780038
13256,0380793393
109,155166951X
3530,0786016418
4311,0804119503
2900,0380711532
2900,0440222877
743,0821772228
3358,0061044407
5259,0821746170
2950,0445409169
3383,0380792206
1422,0590673203
2222,059067319X
5686,0446612812
3166,0821770802
13257,0821772139
13258,1551666960
13259,0743477294
13260,1551664267
133,0553803409
61,074320607X
635,0060514930
6367,0446612510
13261,1551669455
458,0553581023
1825,0425192784
4357,0345319281
4357,0345318056
4357,0345312716
4357,0345312260
4357,034530912X
4357,0345307127
4357,0345302621
4357,0345287797
550,0440225043
109,0373255632
970,1551661535
1189,0671000527
129,0553802542
550,0671786539
970,0671034421
13262,0802775829
13121,0380807122
13263,1551665867
13121,0380807149
13264,0821771450
13121,0380795116
13121,0380795124
7746,0060539836
8241,0671567705
13265,0590448862
13266,0590448862
1189,0671019295
3484,0380800381
1821,0373072937
13267,1551665360
2778,0553237667
13268,1879960109
7222,0684865114
13269,0465015328
6342,0553272470
3685,0316955256
60,0446603392
1698,055321490X
11348,0064407713
1302,0374525080
146,0399139540
954,0385315236
176,0446520950
760,014005829X
1570,0312186142
13270,0446523437
13271,0064471861
11256,0064471861
285,006095129X
13272,0553256130
13273,059042792X
729,060980149X
290,0671502336
2407,0671504371
1872,0449911446
13274,0451527550
2290,074343756X
13275,0743222628
57,0141439513
5552,0141439513
1243,0743225422
13276,0374278784
270,159308059X
13277,159308059X
268,0060558121
5558,1573221767
271,0374199698
13278,0373250460
94,0375828192
634,0399132821
814,1573220876
94,044041833X
4704,0374516812
788,0156027399
1998,0380793334
6569,0553284169
1191,0399146695
60,0425047075
60,0345384377
13279,1558740872
60,0425097773
1092,0312119070
2949,0553580884
2949,0553574957
77,0671891685
5262,0671891685
13280,0399146229
133,0553299468
5979,0449221229
5979,0449214362
3674,0679428887
534,0399145885
888,0446602620
2178,0553271989
8979,0375753834
6367,0446522996
13281,0671546031
116,0517701766
116,087795223X
1457,1853260851
1457,1853260509
896,0451202732
2178,0553266306
13282,3829028784
2758,0439286239
1403,0140180206
13283,2040160434
1619,2040160434
13284,225303987X
13285,225303987X
13286,225303987X
13287,2253006203
13288,2253006203
200,2843370744
1516,1853260908
13287,2080706195
4031,0595014283
2802,2246567629
6702,2080701819
2758,0439284031
13289,2266127756
13290,9504910017
96,2070383652
13291,0192838679
13292,0192838679
13293,0192838679
10212,2070368165
10212,2070363619
2994,0375700528
847,0393323668
1040,0786930705
1041,0786930705
1040,0880386525
1041,0880386525
13294,1843500728
13295,1843430215
13296,1843430215
301,0330305735
905,157270120X
13297,157270120X
682,207036240X
905,2702408648
905,0425093255
905,2702426328
905,2702413722
905,2253009199
905,225302001X
13298,2841110664
7892,2841110664
1879,186046310X
13299,186046310X
13300,2070516504
13301,2895400644
13302,2895400644
13303,2895400644
4084,0340551194
13304,0440505941
13305,188491036X
6731,0374119163
13306,0374119163
13307,0312242727
13308,1884910394
13309,0062734725
2446,0811814815
4213,0393320030
2443,0393320030
13310,0673181731
13311,0673181731
13312,0673181731
13313,0192813897
13314,0192813897
13315,0312010443
13316,0767903080
3601,0874778867
13317,1884910408
13318,0226103897
13319,1884910459
13320,1582970599
7094,1582970033
13321,1582970033
13322,1582970688
13323,0385499191
13324,0312166907
13325,0898796334
1532,0395489326
13326,0395489326
2794,0802132758
6731,0312421303
13327,0312421303
13328,1932360239
82,0517064596
6731,0312420285
13327,0312420285
13329,0375404538
367,037540600X
1450,0679451501
397,0198117477
13330,0198117477
13331,0198117477
13332,0786706562
13333,0786706562
13334,014027281X
6732,080231323X
6732,0679420851
13335,0679420851
1262,0151002835
1262,0151001812
5110,0521576229
5111,0521576229
5110,0156001438
10275,0688145744
13336,0312205503
13337,0374280355
13337,0345404351
13338,0140275673
2271,0395544181
3465,0395544181
6737,0385491832
11776,0805052054
11776,080505202X
585,1568655800
1747,0060652861
1592,0670896764
8589,0140239375
2471,0140239375
8589,0394744209
8589,0140156011
13339,0140156011
723,067972723X
723,0679727264
723,0679723439
723,0679726209
723,0679727221
723,0679726098
723,0679723390
723,0679727280
723,0679728864
723,0679725415
723,0679410775
13340,0253212340
5167,0374292035
13341,1559704012
13341,1559704160
55,0060926597
13342,081011514X
3461,081011514X
13343,0375500804
6715,0877798079
13344,089879658X
13344,1582972540
268,156389629X
10046,156389629X
268,1563890119
296,1563890119
297,1563890119
298,1563890119
13345,0930289595
13346,0930289595
268,156389016X
10047,156389016X
288,156389016X
13347,156389016X
268,1563890410
10047,1563890410
297,1563890410
13348,1563890410
5761,0006511767
290,0440204399
13349,0385485247
