Author_id,Author
12464,Helen Banes
12465,Diane Fitzgerald
12466,Julia Wilkinson
12467,John King
12468,Nuruddin Farah
12469,Joyce Goldstein
12470,Halldor Laxness
12471,Carol Frieberg
12472,Margaret B. Blackman
12473,Florence E. Davidson
12474,Laurie Foos
12475,John B. Keane
12476,Chuck Shepherd
12477,Elizabeth Nixon Weaver
12478,Sol Gordon
12479,Alexander Lockhart
12480,Kurban Said
12481,Jenia Graman
12482,Ben Sherwood
12483,Joan
12484,Craig Claiborne
12485,Marc Mappen
12486,Jill Mccorkle
12487,Lawrence Norfolk
12488,Tom Henry
12489,Greta Guzek
12490,Paco Underhill
12491,Kathleen Alcala
12492,Faith Sullivan
12493,Maria Flook
12494,Roger Rapoport
12495,Marguerita Castanera
12496,Mary Morris
12497,Ja
12498,Tama Janowitz
12499,Marty Westerman
12500,Anton Chekhov
12501,Ann Dunnigan
12502,Ernest J. Simmons
12503,M. F. K. Fisher
12504,Nino Lo Bello
12505,Christopher Morley
12506,Ionicus - Joshua Armitage;
12507,Marlys Millhiser
12508,Jeanne K. Hanson
12509,Barbara Myerhoff
12510,Amber Coverdale Sumrall
12511,Patricia Vecchione
12512,Dee Wells
12513,Peter Canby
12514,Jerry Biederman
12515,Lorin Michelle Biederman
12516,Gregory Gibson
12517,Sally Morningstar
12518,Martha Ostenso
12519,David Arnason
12520,Marly Swick
12521,Sandi Toksvig
12522,Jill Paton Walsh
12523,Eliyahu Goldratt
12524,Rani Manicka
12525,Saxton Judith
12526,Marcus Sieff
12527,Ronnie Barker
12528,Colin White
12529,Laurie Boucke
12530,David Hampshire
12531,Carl Lombard
12532,Dipika Mukherjee
12533,Kirpal Singh
12534,M A Quayam
12535,Dayna Dunbar
12536,Acton Figueroa
12537,Diane Hammond
12538,Thomas Adcock
12539,Margaret Snyder
12540,Karin Slaughter
12541,Amanda Brownfield
12542,Rose Connors
12543,Pat Booth
12544,Matthew Rettenmund
12545,Nigel Cawthorne
12546,Leslie Gould
12547,Kim Wong Keltner
12548,Kathy Peel
12549,Beth Hilgartner
12550,Claudia Pattison
12551,Teresa Mcclain Watson
12552,Jean Thompson
12553,Brian Kilcommons
12554,Sarah Wilson
12555,Richard T. Pienciak
12556,George Anastasia
12557,Lagoon Books
12558,Peter Burton
12559,Mary-Kate Olsen
12560,Carol Thompson
12561,Annie Auerbach
12562,Mark O'Hare
12563,Steven Banks
12564,Clint Bond
12565,Patricia Macdonald
12566,Patrick Lestewka
12567,R.J. Rosenblum
12568,Tanya Maria Barrientos
12569,Ramsey Campbell
12570,Caroline Leavitt
12571,Lauren Kelly
12572,James A. Moore
12573,Jilliane Hoffman
12574,Christina Fitzpatrick
12575,Jessica Barksdale Inclan
12576,Linda Nichols
12577,Wrath James White
12578,Mark Billingham
12579,Mark Nykanen
12580,Matthew Stokoe
12581,Blake Crouch
12582,Anne Leclaire
12583,James Kidman
12584,Donna Vanliere
12585,Gary A. Braunbeck
12586,Sephera Giron
12587,Barbara Bell
12588,Kevin Yarbrough
12589,Lucy Taylor
12590,Judy Duarte
12591,Monica J. O'Rourke
12592,Neal Mcpheeters
12593,Elizabeth Steffen
12594,Paul Burrell
12595,Patrick Demarchelier
12596,Hannah Alexander
12597,Shirley Palmer
12598,Victoria Pade
12599,Laura Kasischke
12600,Robert Boswell
12601,Judith H. Mcquown
12602,Andrew Harper
12603,Joshua Gilder
12604,Kate Morgenroth
12605,Taylor Kincaid
12606,Anitra Sheen
12607,Keith Ablow
12608,Charles King
12609,Zelda Lockhart
12610,Peggy Vincent
12611,Jeffrey Konvitz
12612,Joseph Garber
12613,Scott Smith
12614,Randall Adams
12615,William Hoffer
12616,Marilyn Mona Hoffer
12617,Glen Hirshberg
12618,Jennifer L. Holm
12619,Jere Longman
12620,John Skipp
12621,Elwood Reid
12622,Manuela Dunn-Mascetti
12623,Sayed A. A. Razwy
12624,Abdullah Yusuf Ali
12625,Anne Hruska
12626,Malcolm X
12627,Attallah Shabazz
12628,Marie-Luise Kreuter
12629,Marc Behm
12630,John Steakley
12631,Rob Kean
12632,Mark Kistler
12633,Donald Senior
12634,Mary Packard
12635,James Mcilrath
12636,Sarah Josepha Hale
12637,Bruce Mcmillan
12638,John Follain
12639,Rita Cristofari
12640,Michael Cader
12641,Kim Bellefontaine
12642,Perhenrik Gurth
12643,Will Osborne
12644,Dianne Snyder
12645,Allen Say
12646,Heidi E. Y. Stemple
12647,Roger Roth
12648,Linda Ashman
12649,Regan Dunnick
12650,Ellen Schecter
12651,Malcolm Yorke
12652,Lee Davis
12653,Ira Wolfman
12654,Paul Meisel
12655,Ellen Levine
12656,Richard Williams
12657,Edward Frascino
12658,Elizabeth G. Hainstock
12659,Ken Weber
12660,Roger Priddy
12661,Robert Levine
12662,Robert T. Levine
12663,Meredith Hamilton
12664,Patricia Beatty
12665,Andrea Immer
12666,Butch Guice
12667,Ruth Beechick
12668,Tomie Depaola
12669,Nancy Bond
12670,Bill Nye
12671,Ian G. Saunders
12672,Beth Peck
12673,Natalie Carabetta
12674,Erik C. Haugaard
12675,Donna M. Jackson
12676,Augustine
12677,Dr. William Bonadio
12678,Avery Hart
12679,Paul Mantell
12680,Alexandra M. Terzian
12681,Jim Jordan
12682,Karen Andreola
12683,Naomi Black
12684,Nancy Kalish
12685,Loretta Mowat
12686,Leisure Arts
12687,Eds. Leisure Arts
12688,Mr. Jim Weidmann
12689,Mr. Kurt Bruner
12690,Mr. Ron Wilson
12691,C. Akiyama
12692,N. Akiyama
12693,Fujihiko Kaneda
12694,Rita Lampkin
12695,Carol Akiyama
12696,Nobuo Akiyama
12697,Hiroko Storm
12698,Robert Tallon
12699,Ian Sheldon
12700,Bruce Campbell
12701,Esmé Raji Codell
12702,Penny Simkin
12703,Bridgette Server
12704,Bishop Fulton Sheen
12705,John Beevers
12706,Lee Fahnestock
12707,Norman Macafee
12708,E. Nesbitt
12709,Henry Graham
12710,Gennady Spirin
12711,Giuliana Pelucchi
12712,Giuliana Peluchi
12713,Antoinette Bosc
12714,Benedict J. Groeschel
12715,James W. Demers
12716,Michael D. O'Brien
12717,Angela C. Santomero
12718,Jenine Pontillo
12719,David Isaacs
12720,Laura Berquist
12721,Susan Wise Bauer
12722,Patty Martirosian
12723,Jay Wise
12724,Sharon
12725,Mel Gibson
12726,Ken Duncan
12727,Tom Allen
12728,Marcellino D'Ambrosio
12729,Matthew Pinto
12730,Jonathan Stroud
12731,Joan Younger Meek
12732,Hertha Pauli
12733,Lenn Redman
12734,Philip Wilkinson
12735,Susan Striker
12736,Edward Kimmel
12737,Elizabeth Hallam
12738,Kimberly Hahn
12739,Scott Hahn
12740,Sara Wood
12741,Christine O' Keeffe Lafser
12742,Phyllis Tickle
12743,David Currie
12744,C. Bernard Ruffin
12745,Mitch Pacwa
12746,Ronda Chervin
12747,Patrick Madrid
12748,Patrick Madrid (Editor)
12749,Foreword By Scott Hahn
12750,Geoff Benge
12751,Janet Benge
12752,Ann Mcgovern
12753,Tracy Sugarman
12754,Leslie Rule
12755,H. Rider Haggard
12756,Paul Hogarth
12757,Jack Hitt
12758,Tony Hille
12759,Euripides
12760,John Mclean
12761,T.E. Lawrence
12762,Charles P. Curtis Jr.
12763,Ferris Greenslet
12764,Maria Beesing
12765,Robert J. Nogosek
12766,Patrick H. O'Leary
12767,Pierre-Ambrois-Francois Choderlos De Laclos
12768,Richar
12769,Michael Allen Dymmoch
12770,Louise Taylor
12771,Barbara E. Cohen
12772,Patricia Ingham
12773,Mandelbaum
12774,Robert M. Quackenbush
12775,Sarah Graves
12776,A.A. Milne
12777,Andrew Glass
12778,Janet Frank
12779,Jeff Abbott
12780,George Downing
12781,Kathleen Keating
12782,Mimi Noland
12783,Evelyn E. Smith
12784,James Fox
12785,Jan Lynette Dargatz
12786,Raymond Lamont-Brown
12787,Connie Fedderson
12788,Ross Thomas
12789,Shelley Freydont
12790,Lesilie Meier
12791,Howard Pyle
12792,Adapted Version By Alexa Villanueva
12793,Harriet Lerner
12794,Suzette Tyler
12795,Stephen Hickman
12796,Fran Lebowitz
12797,Leo Buscaglia
12798,Kate Klise
12799,M. Sarah Klise
12800,Emily Brightwell
12801,Christine Breen
12802,Louis B. Wright
12803,Virginia A. La
12804,Woodward
12805,Aline Romanos
12806,Ronni Eisenberg
12807,Kate Kelly
12808,Carol Gilligan
12809,Peter Russell
12810,Bob Rosner
12811,Les Rhodes
12812,Jeremy Leggatt
12813,Dorothy L Sayers
12814,Terry Cole-Whittaker
12815,Jessica Mitford
12816,Baroness Orczy
12817,Deborah Adams
12818,Michelle Kwan
12819,Laura M. James
12820,Jacqueline Girdner
12821,Ellen Fein
12822,Sherrie Schneider
12823,Lou Jane Temple
12824,John Hockenberry
12825,Sheldon Rubin
12826,Laurien Berenson
12827,Arlene Matthews
12828,Nadine Mockler
12829,Frances Gray Patton
12830,Emmuska Orczy
12831,Mildred A. Wirt
12832,Russell H. Tandy
12833,Allen Mandelbaum
12834,Diane M Stortz
12835,Nancy Lee Teaff M.D.
12836,Kim Wright Wiley
12837,Downing
12838,Chuck Slack
12839,Carla Jablonski
12840,Donald M. Silver
12841,Patricia J. Wynne
12842,Patricia J. Wyn
12843,Ludwig  Bemelmans
12844,Jesse Younger
12845,Aurelius Battaglia
12846,Jennifer Dewey
12847,Read
12848,Vincent Andriani
12849,Henrik Drescher
12850,Robert Loren Fleming
12851,Ken Kimmelman
12852,Elspeth Murphy
12853,Jane E. Nelson
12854,John Walsh
12855,Jonathan Frakes
12856,Nancy L. Mace
12857,Peter V. Rabins
12858,Terence; Crider
12859,Bill; Lee
12860,Wendi; Schumacher
12861,Ail
12862,Lazaris
12863,John Hollander
12864,Nancy Fairbanks
12865,Andrew Carroll
12866,Robert Kimmel Smith
12867,George Sullivan
12868,Emma Gelders Sterne
12869,Alton Raible
12870,Richard Skinner
12871,Jason Moss
12872,Jeffrey Kottler
12873,Anton Chaitkin
12874,E .M. Delafield
12875,E. M. Delafield
12876,Arthur Watts
12877,Mary Borden
12878,Elizabeth Foxwell
12879,Hamilton Crane
12880,Lee Charles Kelley
12881,Frank Ferrell
12882,Janet Ferrell
12883,Edward Wakin
12884,Joan Embery
12885,Steven H Silver
12886,Gene Stratton Porter
12887,Lori Marie Carlson
12888,M. C. Beaton
12889,Carol Anne O'Marie
12890,Gary Trudeau
12891,Donald Carrick
12892,Lebbeus Woods
12893,Doreen Tovey
12894,Jaqueline King
12895,Robert Ellsberg
12896,Ruth Teichroeb
12897,Julie Nixon Eisenhower
12898,Lori Copeland
12899,Patricia Windsor
12900,Norma Mazer
12901,Herbert Fensterheim Ph.D.
12902,Jean Baer
12903,Deborah Donnelly
12904,S. Gross
12905,Dorie Byers
12906,Edward Ball
12907,Laura Pedersen
12908,Judith Fein
12909,Eastman Kodak Company
12910,Phyllis Rose
12911,Jean Wickstrom Liles
12912,Lisa A. Hooper
12913,Richard Lockridge
12914,Frances Lockridge
12915,Francess Lin Lantz
12916,Tip O'Neill
12917,Manuel J. Smith
12918,Dick King-Smith
12919,Kate Douglas Wiggin
12920,Deborah G. Felder
12921,B. B. Hiller
12922,Stephen Krensky
12923,F. M. Cornford
12924,Jack Shepherd
12925,Thomas Nelson Publishers
12926,Hilary Knight
12927,William Stevenson
12928,Charlotte Elkins
12929,Kenneth Giles
12930,A. A. Fair
12931,Laurel Robertson
12932,David Wallechinsky
12933,Frances Burnett
12934,Julie Harris
12935,Farley Mowat
12936,Chuck Yeager
12937,Charles Leerhsen
12938,Claire Tomalin
12939,Amanda Brown
12940,Peter Sis
12941,Kathryn Kenny
12942,Susan Feldmann
12943,Charles E. Funk
12944,Stewart Cowley
12945,Susi Adams
12946,Mark Saltzman
12947,Douglas J. Rumford
12948,Bill Hinds
12949,Sidonie­Gabrielle Colette
12950,Je
12951,Boris Pasternak
12952,Iris Rainer Dart
12953,Christopher Sykes
12954,John R. Neill
12955,Sister Carol Anne O'Marie
12956,Jackie French Koller
12957,Judith Mitchell
12958,Mary Rodgers
12959,Harold S. Kushner
12960,Susan Allen Toth
12961,Mignon Good Eberhart
12962,Judith Thurman
12963,Dorothy Law Nolte Ph.D.
12964,Rachel Harris L.C.S.W.  Ph
12965,Josephinetey
12966,Joshua Reynolds
12967,Pat Rogers
12968,Elizabeth Forsythe Hailey
12969,Jim Lovell
12970,Barbara Bush
12971,Paul Greengrass
12972,Clement C. Moore
12973,Robin (&Amp; Anne Mccaffrey) Wood
12974,William Sale Jr
12975,Thomas T. Noguchi
12976,Joseph Dimona
12977,Leslie O'Kane
12978,W. Fezler
12979,A. J. Russell
12980,Don H Polston
12981,Michael Mitton
12982,Joel Martin
12983,Michael Lowerbein
12984,Mikel Vause
12985,Peggy Fleming
12986,Bert Stern
12987,Helen Eustis
12988,John Shelby Spong
12989,Brian Wilson
12990,Todd Gold
12991,Mother Teresa
12992,Deborah Woodworth
12993,Louis Jambor
12994,Sansan
12995,Nicola De Pulford
12996,Hugh Fleetwood
12997,Deborah Raney
12998,Arthur Lyons
12999,Marcello Truzzi
13000,Joe Jackson
13001,William Burke Jr.
13002,Gerald Durrell
13003,Ralph Thompson
13004,Stewart Farrar
13005,Anthony Louis
13006,Ruth V. Ward
13007,Ellen Cooney
13008,Liz Jarrett
13009,John Louis Anderson
13010,Bob Puhala
13011,Sally S. Wright
13012,W. Allen Werneken
13013,Harold S Kushner
13014,John Jay Osborn Jr
13015,Christopher Phillips
13016,Willa Sibert Cather
13017,Jennifer Lee
13018,Ann Howard Creel
13019,Christopher D. Hudson
13020,Veronica Mcbride
13021,Christine Tripp
13022,Joe Fellegy
13023,Marie Evans
13024,Ann Shakeshaft
13025,Martha Vanceburg
13026,Mary Murray Delaney
13027,Jay Jennings
13028,Ashleigh Bryce Clayton
13029,Howard Mohr
13030,John D. Seymour
13031,Geoff Dyer
13032,Hazelden Publishing
13033,Jesse Ventura
13034,Douglas Brinkley
13035,Ming-Dao Deng
13036,Ben Starnes
13037,Myron Miller
13038,Rosemary Daniell
13039,Steve Gannon
13040,Valerie W. Wesley
13041,Kathleen Barret
13042,Tamela Hancock Murray
13043,Linda Lyle
13044,Christine Lynxwil
13045,Darwin Porter
13046,Danforth Prince
13047,Erri De Luca
13048,Tony Potter
13049,Mattie J. T. Stepanek
13050,Anton Myrer
13051,Richard W. Chilson
13052,Julian
13053,Sandra Gulland
13054,Deborah Chiel
13055,Jill Shalvis
13056,Gerald Malcolm Durrell
13057,Carter
13058,Matthew Strebe
13059,Charles Perkins
13060,Lisa Donald
13061,Raymond Barnett
13062,Aleksandr Isaevich Solzhenitsyn
13063,Thomas P. Whitney
13064,Michelle M. Sagara
13065,Bart Davis
13066,Irving
13067,Matthew Mead
13068,Irwin Shaw
13069,Robert Heinlein
13070,Stanley Kubrick
13071,Beryl Markham
13072,Mary S. Lovell
13073,Rigoberta Menchú
13074,Elisabeth Burgos-Debray
13075,Ann Wrigh
13076,Anne Raeff
13077,Marina Picasso
13078,Zelig Pliskin
13079,Kate Walbert
13080,Dina Temple-Raston
13081,John Dean
13082,Susannah Heschel
13083,Mark Epstein
13084,Betsy Reed
13085,Katha Pollitt
13086,Nathaniel  Philbrick
13087,Louis De Bernières
13088,Stephen Lang
13089,Isobel Murray
13090,Library Of America
13091,Chiang Yee
13092,James T. Farrell
13093,Mike Tidwell
13094,Maureen Dean
13095,Michael Emmerich
13096,W. Ralph Eubanks
13097,John Mcafee
13098,Geoffrey Giuliano
13099,Brenda Giuliano
13100,Abbas Milani
13101,Dawn Turner Trice
13102,Hortense Calisher
13103,Daniel Gerroll
13104,Dawn Powell
13105,Grace Paley
13106,Katherine Towler
13107,Michelle Passoff
13108,Epicurus
13109,Dean R. Spitzer Ph.D.
13110,Patricia Foster
13111,Pauli Murray
13112,Milton Steinberg
13113,G. A. Mckevett
13114,James M. Citrin
13115,Richard Smith
13116,Sarah Strohmeyer
13117,T. L. Gray
13118,Anna Davis
13119,Geralyn Dawson
13120,Scott Gray
13121,Susan Andersen
13122,Dennis Boutsikaris
13123,Linda Markowiak
13124,Campbell
13125,Claudia Bishop
13126,Kathleen Taylor
13127,Trish Jensen
13128,Mary Burton
13129,Rebecca Price Janney
13130,Kathleen Webb
13131,Jennifer Drew
13132,Barbara Dunlop
13133,Alex Matthews
13134,Wensley Clarkson
13135,William Flanagan
13136,Aphrodite Jones
13137,James Neff
13138,Winn
13139,Maggie Simpson
13140,Eileen Fulton
13141,Katherine Deauxville
13142,Ruth Ryan Langan
13143,Mariann
13144,Sandy Steen
13145,Joan Kilby
13146,Jane Graves
13147,Sheryl Lynn
13148,Jean Barrett
13149,Ann Voss Peterson
13150,Kathleen O'Brien
13151,Patricia Potter
13152,Coerte V. W. Felske
13153,Gini Hartzmark
13154,Iris Ranier Dart
13155,Darlene Gardner
13156,Dawn Atkins
13157,Lori Wilde
13158,Susan Rogers Cooper
13159,W. Warren Wagar
13160,Charles Lilly
13161,Melissa Lowell
13162,Mel Gilden
13163,Darren Star
13164,K. T. Smith
13165,Norma Johnston
13166,L. P. Hartley
13167,J. Donald Crowley
13168,L. R. Wright
13169,Laurie Colwin
13170,Margot Zemach
13171,Voltaire
13172,Mona Simpson
13173,Donald M. Epstein
13174,Nathaniel Altman
13175,George Dawson
13176,Richard Glaubman
13177,Suzanne Falter-Barns
13178,Betty J. Kovacs
13179,Sifu Judith Sherven
13180,Jim Sniechowski
13181,Nancy Dunnan
13182,Mitchell Pacelle
13183,Dan Cashman
13184,Donald E. Dekieffer
13185,Kate Solisti-Mattelon
13186,Patrice Mattelon
13187,Sandra Burr
13188,Daniel D. Pearlman
13189,Paula R. Pearlman
13190,Mark H. Mccormack
13191,Richard A.
13192,M.D. Evans
13193,Richard A. Evans M.D.
13194,Paul E. Morin
13195,Horst Rechelbacher
13196,Jennifer Moses
13197,Anna Johnson
13198,Abigail Van Buren
13199,Martin Prechtel
13200,Mira Kamdar
13201,Danny Fields
13202,Kristin Sheldon
13203,Adrienne Eisen
13204,Caroline Harvey
13205,Patricia J. Crane; Ph.D.
13206,Kenny Rose Butts
13207,Vladimir Chernozemsky
13208,Carolyn Porter
13209,Patti G. Fields
13210,Adelheid Ohlig
13211,Engelhard
13212,D. J. Brown
13213,Lorena Mccourtney
13214,Meg Tilly
13215,Bonnie Burnard
13216,Jerry J. Pollock
13217,Trudy Baker
13218,Rachel Jones
13219,Laura Cunningham
13220,Richard Hewitt
13221,Barbara Finn Hewitt
13222,William Stuart Long
13223,Barry Yourgrau
13224,Josef Skvorecky
13225,Bruce R. Olson
13226,Norah Robinson Lofts
13227,Carole L. Glickfeld
13228,Laurel Doud
13229,Robert Donald Spector
13230,Carol Hill
13231,Natalya Reshetovskaya
13232,G. S. Fraser
13233,Arthur Roth
13234,J. J. Graham
13235,Anatol Rapoport
13236,Harry Wu
13237,George Vecsey
13238,Ann Radcliffe
13239,Bonamy Dobrï¿1/2E
13240,Terry Castle
13241,Horace Walpole
13242,Connie Brockway
13243,Alexandra Blackstone
13244,Michelle Brandon
13245,Anna Deforest
13246,Jessica Douglass
13247,Patricia Pellicane
13248,Elizabeth Chadwick
13249,Kathleen Harrington
13250,Gwen Cleary
13251,Donna Stephens
13252,Jodi Thomas
13253,Kathleen Kane
13254,Frederick D. Huebner
13255,Jacey Ford
13256,Ana Leigh
13257,Meryl Sawyer
13258,Jeanette Baker
13259,Roxanne St. Claire
13260,Erickson
13261,Taylor Smith
13262,Bill Pronzini
13263,Obrien
13264,Taylor Janelle
13265,Wilma S. Ross
13266,S. Black
13267,Christiane Heggan
13268,Gloria Anzaldua
13269,Mary Ann Mason
13270,Jessie Lee Brown Foveaux
13271,Victor Martinez
13272,James Hilton
13273,James And Chris Collier
13274,Paul Laurence Dunbar
13275,Susie Bright
13276,Mary Taylor Simeti
13277,Kenneth Krauss
13278,Laurie Graff
13279,Carla Wills-Brandon
13280,Heidi Julavits
13281,Shirley Conran
13282,Michael Scholz-Hansel
13283,Denise-P Cogny
13284,Alfred De Musset
13285,Anne Ubersfeld
13286,Daniel Mesguich
13287,Stendhal
13288,Michel Crouzet
13289,Jean De La Fontaine
13290,Rosa Regas
13291,Pierre Choderlos De Laclos
13292,Douglas Parmée
13293,David Co
13294,Joseph Sheridan Le Fanu
13295,Juan Marse
13296,Nick Caistor
13297,Joan Hickson
13298,Jean-François Revel
13299,Guido Waldman
13300,Kessel
13301,Minne
13302,Claude Croisetière
13303,France Leduc
13304,Robert J. Ray
13305,Bill Roorbach
13306,Natasha Wimm
13307,Caroline Sharp
13308,Josip Novakovich
13309,Louis D. Rubin
13310,Sheena Gillespie
13311,Robert Singleton
13312,Robert Becker
13313,H. W. Fowler
13314,Sir Ernest Gowers
13315,James N. Frey
13316,Constance Hale
13317,Julie Checkoway
13318,Chicago Editorial Staff
13319,Rick Demarinis
13320,Evan Marshall
13321,Carol Cartaino
13322,Sheila Bender
13323,Carol Bly
13324,Charles T. Brusaw
13325,Michael Bugeja
13326,Alan Lee
13327,Helen Lane
13328,Michael Turner
13329,Chris Ware
13330,Stanley Wells
13331,Ga
13332,Daphne Phelps
13333,Denis Mack Smith
13334,Charles Powers
13335,Christina Pribicevic-Zoric
13336,Michael Palin
13337,Charles Palliser
13338,Peter Nadas
13339,Adrienne Dixon
13340,Russell Hoban
13341,Ismail Kadare
13342,Danilo Kis
13343,Gary Krist
13344,Marc Mccutcheon
13345,Neil; Carlson
13346,K. C. (Editor) - Intro By Clive Bar
13347,Colleen Dora
13348,Malcolm
13349,Grace F. Edwards
13350,Kathy Acker
13351,Jonathan Carroll
13352,Ellen Akins
13353,Kathleen Alcal
13354,Antonio Lobo Antunes
13355,R. F. Laird
13356,Ronald Wright
13357,Ron Chernow
13358,David Hackett Fischer
13359,Amir D. Aczel
13360,George Reese
13361,James Goodwill
13362,Robert Eckstein
13363,J. Steven Perry
13364,O'Reilly Authors
13365,Sherry Yard
13366,Judith Kolberg
13367,Kathleen Nadeau
13368,Michele Novotni Phd
13369,Randy Petersen
13370,Matthew Restall
13371,Leonard C. Lewin
13372,Victor Navasky
13373,Laurence G. Boldt
13374,Gavin Menzies
13375,Frederick Taylor
13376,Patrick K. O'Donnell
13377,Hugh Thomson
13378,Robert M. Sapolsky
13379,Elaine Pagels
13380,Karen Elizabeth Gordon
13381,Ilan Stavans
13382,John Coyne
13383,Joni Seager
13384,Daniel G. Amen
13385,Edward M. Hallowell
13386,John J. Ratey
13387,Jonathan Halverstadt
13388,Daniel Amen
13389,Richard Bandler
13390,Peggy Ramundo
13391,Gabor Mate
13392,Kathleen G. Nadeu
13393,Lynn Weiss
13394,Margaret Weiss
13395,Lily Trokenberg Hechtman
13396,Gabrielle
13397,Sari Solden
13398,Lisa Lipkin
13399,Peter Jaksa
13400,Senator Paul Wellstone
13401,Sue Boggio
13402,Mare Pearl
13403,Scott Westerfeld
13404,Manuel Komrof
13405,Ronald Wilks
13406,Lisa Sandlin
13407,Constance Urdang
13408,Linda Jaivin
13409,Susan Kay
13410,Christoph Ransmayr
13411,Jerry Johnston
13412,Gwen Macsai
13413,Patricia L Garfield
13414,Bharati Mukherjee
13415,Steven Phillips
13416,Jean Auel
13417,Nan Mccarthy
13418,Carol Saline
13419,Sharon J. Wohlmuth
13420,Ken Kaiser
13421,David Fisher
13422,Zachary Lazar
13423,Bathroom Readers' Institute
13424,Don Wade
13425,Nancy Lopez
13426,Editors Of Don'T Sweat Press
13427,Victoria Houston
13428,Brenda Brown
13429,Louis S. Schafer
13430,Elise Chanowitz
13431,Walter Gretzky
13432,Mark Burnett
13433,Martin Dugard
13434,Alison Gold
13435,The Bathroom Readers' Hysterical Society
13436,Arlana Anderson-Hale
13437,Robin Bovey
13438,Ewa Pluciennik
13439,Chris C. Fisher
13440,John Acorn
13441,Gary Ross
13442,Peter Greenberg
13443,Hal Leonard Corp.
13444,D. V. Glass
13445,Michael Ledwidge
13446,Holden Scott
13447,Eugene Izzi
13448,Jim Toomey
13449,Jake Vest
13450,Michelle Berriedale-Johnson
13451,Bill Amend
13452,Keith Faulkner
13453,Amanda O'Neill
13454,Bob Keeshan
13455,Dennis Lee
13456,Michael Kusugak
13457,Vladyana Krykorka
13458,Helene Desputeaux
13459,William Wegman
13460,Molly Coxe
13461,Joan Steiner
13462,Clement Hurd
13463,E. Nesbit
13464,H. R. Millar
13465,Suzanne Duranceau
13466,Philippe Sollers
13467,Christine Nöstlinger
13468,Claire Le Grand
13469,Pascale De Bourgoing
13470,Pearl Buck
13471,Lygia Fagundes Telles
13472,Pierre Assouline
13473,Laure Guille-Bataillon
13474,Joseph Kessel
13475,Ian Macewan
13476,Kenzaburo Oé
13477,Marc Mécréant
13478,She Lao
13479,Romain Gary
13480,Jonquet
13481,Champion/Jeanne
13482,Jacques Charon
13483,Claire Etcherelli
13484,Niall Griffiths
13485,Alain Defossé
13486,Victor Del Litto
13487,Navarre
13488,Jacques Higelin
13489,Alexandra Cade
13490,Nicolas Rey
13491,Nicolas Bouvier
13492,Vladimir Vladimirovich Nabokov
13493,Donald Harper
13494,Jean-
13495,Agueev M
13496,Darren Aronofsky
13497,Guillaume Apollinaire
13498,Danièle Roth
13499,Perros Georges
13500,Henri Vincenot
13501,Pierre Corneille
13502,Alain Couprie
13503,François Dagognet
13504,John D. Barow
13505,Christophe André
13506,Alina Reyes
13507,Michel Serres
13508,Michèle Albaret-Maatsch
13509,Agota Kristof
13510,Théophile Gautier
13511,Choderlos De Laclos
13512,Jorge Semprun
13513,Hans-Ulrich Lindken
13514,Elisabeth Badinter
13515,Camille Laurens
13516,Albert Cohen
13517,Chi Li
13518,Angel Pino
13519,Shao Baoqing
13520,Jean-Marie Gustave Le Clézio
13521,Breton
13522,Giorgio Colli
13523,Mazzino Montinar
13524,Jean-Philippe Toussaint
13525,Toshihiko Izutsu
13526,Jacques Bouveresse
13527,Reeves Hubert
13528,Pierre Levy
13529,Bruno Latour
13530,Delmas-Marty Mireill
13531,Jean-Pierre Olié
13532,J.-D. Nasio
13533,Sherry Turkle
13534,Anne Ancelin Schützenberger
13535,Georges Perros
13536,Marc Sautet
13537,Lys Flowerday
13538,Denis Diderot
13539,Louis Calaferte
13540,Marie Darrieussecq
13541,Jacques Aubert
13542,Ludmila
13543,Franck Dan
13544,Lydie Salvayre
13545,Michel Granger
13546,Sophie Rochefor
13547,Marie De Hennezel
13548,Alfred Jarry
13549,Françoise Rey
13550,Lovecraft
13551,Charles Juliet
13552,Michel Quint
13553,Clement
13554,François-René De Chateaubriand
13555,Pirsig
13556,Annie François
13557,Alfred Döblin
13558,Pierre Mac Orlan
13559,Renée Villoteau (Traduit De L'Anglai
13560,Anne Colin Du Terrail
13561,Michel Onfray
13562,Lodge
13563,Shan Sa
13564,Maurice Rambaud
13565,Leïla Sebbar
13566,Alice Ferney
13567,T Chevalier
13568,Pierre Péju
13569,Marie Nimier
13570,Alain Duchesne
13571,Thierry Leguay
13572,Bahiyyih Nakhjavani
13573,Bober R
13574,Christine Le Boeuf
13575,Raymond Jean
13576,Jean-Pierre Gérault
13577,Alain Pierrot
13578,Dominique Bona
13579,Luc Lang
13580,Larry Collins
13581,Maxence Fermine
13582,Pascal Bonafoux
13583,Pancol
13584,Olivier Rolin
13585,Hubert Mingarelli
13586,Tonino Bénacquista
13587,François Cheng
13588,Danièle Valin
13589,P. Peju
13590,Michael-Anne Johns
13591,Donna; Donna Unangst Unangst
13592,Bob Feldgus (Design)
13593,Michael S. Teitelbaum
13594,Gerald Leinwand
13595,Ruth F. Boorstin
13596,Arthur Waldhorn
13597,Elaine Bergstrom
13598,Denny Sargent
13599,Carin Rafferty
13600,Dina R. Jewell
13601,Edythe Draper
13602,Ben Carson  M.D.
13603,Sellers
13604,Beverly Byrne
13605,Winifred Elze
13606,Phil Hale
13607,Carol Ellis
